BIB,Name,Finished Time,Chip Pace (min/km),Rank Overall,Category Rank,Category
1395,B N SINGH,02:21:07,00:06:42,2641of 5817,2432of 5107,50 to 54 yrs Male
1396,KAPIL YADAV,02:33:13,00:07:16,3444of 5817,3130of 5107,35 to 39 yrs Male
1398,ANURAG BANSAL,02:20:39,00:06:40,2608of 5817,2403of 5107,50 to 54 yrs Male
1400,ABHISHEK VERMA,03:01:42,00:08:37,4972of 5817,4423of 5107,35 to 39 yrs Male
1401,AVTAR SINGH MATHARU,02:05:45,00:05:58,1550of 5817,1449of 5107,60 to 64 yrs Male
1409,GOKUL MAHNA,02:00:16,00:05:43,1225of 5817,1152of 5107,45 to 49 yrs Male
1412,RAVI KUMAR,02:21:35,00:06:43,2672of 5817,2458of 5107,50 to 54 yrs Male
1413,SHIV KUMAR SHARMA,01:50:36,00:05:15,673of 5817,640of 5107,35 to 39 yrs Male
1417,ABHIDESH JAIN,02:31:14,00:07:11,3333of 5817,3039of 5107,45 to 49 yrs Male
1420,SAURABH GUPTA,02:58:31,00:08:28,4845of 5817,4312of 5107,40 to 44 yrs Male
1423,MANAV AGGARWAL,02:11:18,00:06:14,1913of 5817,1778of 5107,40 to 44 yrs Male
1424,ASHUTOSH BHATT,01:44:55,00:04:59,448of 5817,426of 5107,40 to 44 yrs Male
1425,HIRDEY RAINA,02:30:25,00:07:08,3284of 5817,2998of 5107,65 to 69 yrs Male
1426,TABISH CHISHTI,01:35:27,00:04:32,208of 5817,195of 5107,30 to 34 yrs Male
1427,RAINA SOLANKI,02:14:18,00:06:22,2121of 5817,155of 710,40 to 44 yrs Female
1428,BHUPENDER SUHAG,01:59:42,00:05:41,1188of 5817,1120of 5107,50 to 54 yrs Male
1430,ANKUR ARORA,03:29:29,00:09:56,5660of 5817,4986of 5107,45 to 49 yrs Male
1431,VARDA HARNEJA,02:04:52,00:05:56,1504of 5817,98of 710,35 to 39 yrs Female
1432,ASHISH TRIVEDI,01:46:12,00:05:02,492of 5817,466of 5107,40 to 44 yrs Male
1433,KAILASH JOSHI,01:33:13,00:04:26,160of 5817,151of 5107,40 to 44 yrs Male
1434,ABHINAV V K,02:54:06,00:08:16,4638of 5817,4135of 5107,40 to 44 yrs Male
1435,MALAY GUPTA,01:47:31,00:05:06,549of 5817,521of 5107,30 to 34 yrs Male
1436,JATINDER KUMAR,01:51:58,00:05:19,748of 5817,712of 5107,45 to 49 yrs Male
1437,ASHIMA JAIN,02:38:21,00:07:31,3778of 5817,369of 710,35 to 39 yrs Female
1438,SUMEET BAKHAI,02:03:38,00:05:52,1430of 5817,1340of 5107,35 to 39 yrs Male
1439,PANKAJ ARORA,02:24:08,00:06:50,2858of 5817,2612of 5107,55 to 59 yrs Male
1440,KETAN GUPTA,02:20:09,00:06:39,2573of 5817,2372of 5107,25 to 29 yrs Male
1443,ROHIT TANWAR,02:03:16,00:05:51,1402of 5817,1316of 5107,30 to 34 yrs Male
1445,ZAINY SETHI,02:12:57,00:06:19,2032of 5817,1886of 5107,40 to 44 yrs Male
1446,KAPIL DIGANI,02:23:32,00:06:49,2822of 5817,2581of 5107,45 to 49 yrs Male
1447,VIKAS BHASIN,02:10:51,00:06:13,1876of 5817,1747of 5107,50 to 54 yrs Male
1448,ANSHUL SHARMA,02:26:57,00:06:58,3054of 5817,2794of 5107,30 to 34 yrs Male
1450,PRAVEEN TIJARIA,02:21:38,00:06:43,2679of 5817,2464of 5107,50 to 54 yrs Male
1451,RAJIV ANAND,02:30:33,00:07:09,3290of 5817,3004of 5107,55 to 59 yrs Male
1452,MUKUL YADAV,02:04:21,00:05:54,1469of 5817,1375of 5107,40 to 44 yrs Male
1454,GAURAV MISHRA,01:59:27,00:05:40,1163of 5817,1098of 5107,40 to 44 yrs Male
1455,VARUN SAHAY,02:15:25,00:06:26,2202of 5817,2040of 5107,45 to 49 yrs Male
1456,JAI KUMAR,01:52:47,00:05:21,794of 5817,756of 5107,40 to 44 yrs Male
1457,BIKRAMJIT GHATAK,01:58:40,00:05:38,1108of 5817,1047of 5107,45 to 49 yrs Male
1458,TARADUTT PATHAK,01:34:39,00:04:30,189of 5817,177of 5107,40 to 44 yrs Male
1459,DIGENDRA SINGH,02:13:46,00:06:21,2085of 5817,1935of 5107,45 to 49 yrs Male
1460,NAMAN WADHERA,02:02:34,00:05:49,1358of 5817,1273of 5107,18 to 24 yrs Male
1461,RAJ KISHORE GUPTA,02:27:18,00:06:59,3066of 5817,2806of 5107,50 to 54 yrs Male
1462,ANINDA MUKHERJEE,02:00:24,00:05:43,1233of 5817,1159of 5107,55 to 59 yrs Male
1463,CHITRA CHATTERJI,02:12:14,00:06:17,1985of 5817,141of 710,50 to 54 yrs Female
1464,PRASAD RAO,02:01:36,00:05:46,1305of 5817,1227of 5107,45 to 49 yrs Male
1465,DEEPAK DADLANI,02:52:26,00:08:11,4561of 5817,4068of 5107,55 to 59 yrs Male
1466,AMANDEEP SINGH,01:34:03,00:04:28,174of 5817,163of 5107,45 to 49 yrs Male
1468,DEVENDRA ROHILLA,02:44:51,00:07:49,4151of 5817,3725of 5107,40 to 44 yrs Male
1470,SAUMYAJIT GHOSH,02:33:48,00:07:18,3484of 5817,3165of 5107,35 to 39 yrs Male
1471,PURAN SINGH,02:05:35,00:05:58,1543of 5817,1442of 5107,40 to 44 yrs Male
1473,VERONIQUE SAHAY,02:33:54,00:07:18,3491of 5817,322of 710,45 to 49 yrs Female
1474,PRIYANKA SHARMA,02:07:25,00:06:03,1670of 5817,112of 710,40 to 44 yrs Female
1476,SHALU KHANNA,03:06:11,00:08:50,5101of 5817,571of 710,45 to 49 yrs Female
1477,SUSHIL KUMAR,02:29:21,00:07:05,3220of 5817,2937of 5107,40 to 44 yrs Male
1480,RAHUL JHA,01:54:19,00:05:26,862of 5817,820of 5107,45 to 49 yrs Male
1482,PARUL SHARMA,02:50:42,00:08:06,4465of 5817,479of 710,40 to 44 yrs Female
1483,SUBHRAJIT DAS,02:10:24,00:06:11,1845of 5817,1719of 5107,45 to 49 yrs Male
1484,SARANG JAIN,02:13:57,00:06:21,2097of 5817,1946of 5107,45 to 49 yrs Male
1485,VIPUL GUPTA,02:25:21,00:06:54,2942of 5817,2688of 5107,40 to 44 yrs Male
1486,NISHANT BANERJEE,01:50:20,00:05:14,658of 5817,625of 5107,40 to 44 yrs Male
1487,MANOJ MANCHANDA,02:11:28,00:06:14,1924of 5817,1788of 5107,40 to 44 yrs Male
1488,SUMIT BANSAL,01:51:35,00:05:18,727of 5817,693of 5107,35 to 39 yrs Male
1489,PARESH PANDYA,02:15:47,00:06:27,2235of 5817,2069of 5107,35 to 39 yrs Male
1490,KARTIKEYA BHARGAVA,02:12:05,00:06:16,1976of 5817,1837of 5107,45 to 49 yrs Male
1491,NEERAJ JAJODIA,02:43:19,00:07:45,4067of 5817,3653of 5107,35 to 39 yrs Male
1492,AKASH RELAN,02:21:37,00:06:43,2677of 5817,2463of 5107,30 to 34 yrs Male
1493,RAJESH UDAYKUMAR,02:03:49,00:05:53,1439of 5817,1349of 5107,50 to 54 yrs Male
1494,ASHUTOSH SHARMA,01:40:08,00:04:45,311of 5817,294of 5107,45 to 49 yrs Male
1495,RUPESH KUSHWAHA,02:14:15,00:06:22,2116of 5817,1962of 5107,50 to 54 yrs Male
1498,MUKESH TYAGI,01:50:58,00:05:16,695of 5817,662of 5107,50 to 54 yrs Male
1499,NISHA TYAGI,02:11:56,00:06:16,1969of 5817,139of 710,45 to 49 yrs Female
1502,BINDU GROVER,02:12:29,00:06:17,2004of 5817,145of 710,50 to 54 yrs Female
1509,RAKESH RAJPUT,02:29:31,00:07:06,3224of 5817,2941of 5107,50 to 54 yrs Male
1514,HALINA GUPTA,02:44:17,00:07:48,4123of 5817,422of 710,40 to 44 yrs Female
1516,AJAY KUMAR,01:58:46,00:05:38,1115of 5817,1054of 5107,55 to 59 yrs Male
1518,PRAVEEN AGGARWAL,01:43:30,00:04:55,402of 5817,382of 5107,40 to 44 yrs Male
1521,YATENDRA NEGI,01:55:49,00:05:30,948of 5817,901of 5107,40 to 44 yrs Male
1522,ASHISH AGRAWAL,02:17:09,00:06:31,2343of 5817,2171of 5107,45 to 49 yrs Male
1523,AKASH DUGGAL,01:39:17,00:04:43,271of 5817,257of 5107,35 to 39 yrs Male
1529,NITIN GOEL,02:32:56,00:07:15,3434of 5817,3120of 5107,40 to 44 yrs Male
1530,RAHUL RAWAT,01:55:15,00:05:28,921of 5817,876of 5107,40 to 44 yrs Male
1532,NEERAJ GIRI,02:00:44,00:05:44,1261of 5817,1185of 5107,30 to 34 yrs Male
1534,KAMAL JIT SINGH,02:12:52,00:06:18,2024of 5817,1878of 5107,40 to 44 yrs Male
1536,VIJAYENDRA SHARMA,01:52:12,00:05:20,757of 5817,721of 5107,45 to 49 yrs Male
1537,PRASHANT KUMAR,01:56:36,00:05:32,987of 5817,936of 5107,35 to 39 yrs Male
1538,RAJIV SHARMA,01:53:49,00:05:24,838of 5817,796of 5107,60 to 64 yrs Male
1539,ANUBHUTI CHATURVEDI,01:42:51,00:04:53,378of 5817,20of 710,35 to 39 yrs Female
1540,SHAD ZAMAN,03:04:47,00:08:46,5068of 5817,4509of 5107,40 to 44 yrs Male
1541,BIJENDRA SEMWAL,02:28:50,00:07:04,3166of 5817,2892of 5107,50 to 54 yrs Male
1543,AMANDEEP SINHA,02:19:02,00:06:36,2471of 5817,2281of 5107,35 to 39 yrs Male
1544,NITIKA GANDOTRA,03:24:54,00:09:43,5573of 5817,651of 710,25 to 29 yrs Female
1545,PARVEEN KUMAR,02:26:44,00:06:58,3038of 5817,2778of 5107,55 to 59 yrs Male
1546,DIWAKAR SHARVER,02:51:13,00:08:07,4497of 5817,4016of 5107,55 to 59 yrs Male
1547,ALPANA GOYAL,02:28:44,00:07:03,3155of 5817,274of 710,45 to 49 yrs Female
1548,SANTOSH SARAWGI,01:53:31,00:05:23,829of 5817,787of 5107,50 to 54 yrs Male
1549,ISHAN GUPTA,03:10:20,00:09:02,5222of 5817,4624of 5107,25 to 29 yrs Male
1550,NITIN KAPOOR,02:56:32,00:08:23,4756of 5817,4240of 5107,40 to 44 yrs Male
1552,ALOK SHARMA,02:01:07,00:05:45,1276of 5817,1200of 5107,45 to 49 yrs Male
1553,DIPENDAR SINGH,02:41:10,00:07:39,3948of 5817,3549of 5107,35 to 39 yrs Male
1556,APOORV MANGLA,02:22:56,00:06:47,2778of 5817,2544of 5107,35 to 39 yrs Male
1558,ANKIT SRIVASTAVA,03:29:35,00:09:57,5663of 5817,4989of 5107,35 to 39 yrs Male
1559,BASANTA SAHU,01:53:42,00:05:24,834of 5817,792of 5107,50 to 54 yrs Male
1561,SANDEEP SINGH,02:10:45,00:06:12,1871of 5817,1742of 5107,35 to 39 yrs Male
1562,MANISH RAVI,02:31:25,00:07:11,3347of 5817,3052of 5107,45 to 49 yrs Male
1564,RAJAT AGGARWAL,02:35:34,00:07:23,3599of 5817,3258of 5107,45 to 49 yrs Male
1565,DHARMENDRA SINGH,01:59:46,00:05:41,1192of 5817,1124of 5107,50 to 54 yrs Male
1566,SUBHASH YADAV,01:42:32,00:04:52,369of 5817,350of 5107,60 to 64 yrs Male
1567,SUDHANSHU SAREEN,01:23:57,00:03:59,69of 5817,68of 5107,35 to 39 yrs Male
1568,SANDHYA RAO,03:30:22,00:09:59,5681of 5817,677of 710,65 to 69 yrs Female
1569,NEERAJ KHATTAR,01:39:42,00:04:44,286of 5817,270of 5107,40 to 44 yrs Male
1570,HARPREET KAUR,02:28:07,00:07:02,3115of 5817,267of 710,40 to 44 yrs Female
1571,HARSHIT DANGWAL,02:23:37,00:06:49,2827of 5817,2585of 5107,18 to 24 yrs Male
1573,KARTHIK SRINIVASAN,02:00:45,00:05:44,1262of 5817,1186of 5107,50 to 54 yrs Male
1574,ABHISHEK RAJ,01:51:42,00:05:18,734of 5817,700of 5107,30 to 34 yrs Male
1575,ABHISHEK CHATTERJEE,02:21:39,00:06:43,2682of 5817,2467of 5107,35 to 39 yrs Male
1576,PANKAJ GARG,02:36:57,00:07:27,3693of 5817,3340of 5107,45 to 49 yrs Male
1577,VISHAL SINGHANIA,01:45:01,00:04:59,452of 5817,429of 5107,40 to 44 yrs Male
1580,VIKAS SARANGAL,02:18:29,00:06:34,2435of 5817,2250of 5107,30 to 34 yrs Male
1581,KUNDAN SINHA,01:54:45,00:05:27,891of 5817,848of 5107,50 to 54 yrs Male
1582,SANCHIT BUDHIRAJA,02:18:09,00:06:33,2416of 5817,2232of 5107,30 to 34 yrs Male
1583,DARBARI BUDHIRAJA,01:50:55,00:05:16,693of 5817,660of 5107,55 to 59 yrs Male
1584,VIVEK SEHGAL,02:00:29,00:05:43,1239of 5817,1164of 5107,55 to 59 yrs Male
1586,ANITA JANU,02:48:02,00:07:58,4341of 5817,457of 710,45 to 49 yrs Female
1587,NAVEEN CHOUDHARY,02:11:54,00:06:16,1963of 5817,1825of 5107,45 to 49 yrs Male
1588,RIZWAN KHAN,02:52:23,00:08:11,4559of 5817,4066of 5107,30 to 34 yrs Male
1589,RAJEEV SUDAN,02:05:11,00:05:57,1524of 5817,1425of 5107,50 to 54 yrs Male
1590,ANKIT BHATIA,02:18:41,00:06:35,2450of 5817,2262of 5107,35 to 39 yrs Male
1591,RAGHAV MANTRI,02:11:33,00:06:15,1929of 5817,1793of 5107,45 to 49 yrs Male
1595,VINAY KUMAR,01:44:54,00:04:59,446of 5817,424of 5107,50 to 54 yrs Male
1597,PANKAJ SAINI,01:51:33,00:05:18,722of 5817,689of 5107,40 to 44 yrs Male
1601,RAHUL SINGH,02:26:05,00:06:56,2978of 5817,2721of 5107,45 to 49 yrs Male
1604,VENKATA YAZALI,02:09:35,00:06:09,1790of 5817,1667of 5107,40 to 44 yrs Male
1609,SHARADA VENKATARAMAN,02:49:15,00:08:02,4401of 5817,469of 710,65 to 69 yrs Female
1613,ANUJ JAIN,01:58:03,00:05:36,1070of 5817,1013of 5107,45 to 49 yrs Male
1614,HITESH BHATT,03:11:17,00:09:04,5255of 5817,4648of 5107,40 to 44 yrs Male
1617,SAMIT SAXENA,02:10:24,00:06:11,1846of 5817,1720of 5107,45 to 49 yrs Male
1618,MANOJ OOMMEN,02:30:11,00:07:08,3267of 5817,2982of 5107,50 to 54 yrs Male
1621,SHRIPRAKASH RAI,03:02:10,00:08:39,4987of 5817,4435of 5107,40 to 44 yrs Male
1622,HIMANSHU CHADHA,01:50:30,00:05:15,669of 5817,636of 5107,45 to 49 yrs Male
1623,NADEEM AHMAD,01:59:16,00:05:40,1141of 5817,1079of 5107,35 to 39 yrs Male
1624,SUBHOJIT ROY,01:31:27,00:04:21,142of 5817,135of 5107,50 to 54 yrs Male
1625,ASHU SINGAL,02:22:59,00:06:47,2782of 5817,2547of 5107,50 to 54 yrs Male
1626,NIRPESH CHETTRI,02:41:32,00:07:40,3965of 5817,3565of 5107,45 to 49 yrs Male
1627,RAJEEV VIJAY,02:36:11,00:07:25,3632of 5817,3290of 5107,55 to 59 yrs Male
1628,NAVNEET SRIVASTAVA,02:19:10,00:06:36,2486of 5817,2295of 5107,40 to 44 yrs Male
1629,NIVEDITA KAPOOR,01:49:30,00:05:12,625of 5817,30of 710,50 to 54 yrs Female
1630,RITIKA ROHATGI,03:10:35,00:09:03,5231of 5817,600of 710,40 to 44 yrs Female
1631,MOHIT JAIN,01:41:38,00:04:50,345of 5817,328of 5107,40 to 44 yrs Male
1632,BISHWANATH JANA,02:04:11,00:05:54,1461of 5817,1368of 5107,40 to 44 yrs Male
1633,BABANNA BIRADAR,02:47:29,00:07:57,4306of 5817,3856of 5107,55 to 59 yrs Male
1634,KAMLESH MENON,01:42:36,00:04:52,371of 5817,352of 5107,40 to 44 yrs Male
1635,DIVYA RAWAT,02:06:57,00:06:02,1639of 5817,109of 710,18 to 24 yrs Female
1636,MAHENDRA CHOUHAN,02:32:52,00:07:15,3429of 5817,3115of 5107,40 to 44 yrs Male
1638,SUBHASH VERMA,02:34:24,00:07:20,3521of 5817,3197of 5107,40 to 44 yrs Male
1640,MADHU SINGH,02:25:05,00:06:53,2919of 5817,251of 710,18 to 24 yrs Female
1641,MEENA KANWAR,02:26:43,00:06:58,3036of 5817,260of 710,35 to 39 yrs Female
1642,AJAY PANIGRAHI,01:45:47,00:05:01,475of 5817,451of 5107,45 to 49 yrs Male
1643,PUNEET BENIWAL,01:50:52,00:05:16,690of 5817,657of 5107,30 to 34 yrs Male
1645,PARVEEN SIKRI,02:52:34,00:08:11,4564of 5817,4071of 5107,55 to 59 yrs Male
1646,GAUTAM YADAV,02:02:39,00:05:49,1362of 5817,1277of 5107,40 to 44 yrs Male
1647,ASHISH SIMALTI,02:43:38,00:07:46,4088of 5817,3671of 5107,45 to 49 yrs Male
1648,ATISH SABHERWAL,02:07:40,00:06:04,1683of 5817,1569of 5107,45 to 49 yrs Male
1650,ANIL DUTT,02:27:15,00:06:59,3063of 5817,2803of 5107,60 to 64 yrs Male
1651,RAVI SHARMA,02:49:50,00:08:03,4428of 5817,3954of 5107,45 to 49 yrs Male
1652,SUSHIL SINGH,03:29:34,00:09:56,5662of 5817,4988of 5107,40 to 44 yrs Male
1653,SAHIL CHHIBBER,02:29:22,00:07:05,3221of 5817,2938of 5107,35 to 39 yrs Male
1654,GAUTAM SAHA,01:54:33,00:05:26,881of 5817,838of 5107,45 to 49 yrs Male
1655,RAHUL ASTHANA,02:21:47,00:06:44,2696of 5817,2480of 5107,35 to 39 yrs Male
1656,MANAVENDER NEGI,01:45:22,00:05:00,466of 5817,443of 5107,40 to 44 yrs Male
1658,RUPESH GAIROLA,02:16:40,00:06:29,2300of 5817,2129of 5107,45 to 49 yrs Male
1660,NARENDAR REDDY,02:28:57,00:07:04,3175of 5817,2900of 5107,55 to 59 yrs Male
1661,AAKANKSHA JOSHI,02:05:31,00:05:57,1539of 5817,101of 710,35 to 39 yrs Female
1662,KAMAL KISHORE,01:49:52,00:05:13,644of 5817,612of 5107,50 to 54 yrs Male
1663,RUPALI CHAUDHARY,02:21:51,00:06:44,2704of 5817,220of 710,40 to 44 yrs Female
1664,SURENDRA SINGH RANA,02:25:31,00:06:54,2951of 5817,2697of 5107,45 to 49 yrs Male
1665,SACHIN JAIN,02:09:54,00:06:10,1817of 5817,1693of 5107,40 to 44 yrs Male
1667,PRABHAT RANJAN PRADHAN,02:29:01,00:07:04,3187of 5817,2911of 5107,45 to 49 yrs Male
1668,NIDHI JAIN,02:15:28,00:06:26,2213of 5817,166of 710,40 to 44 yrs Female
1669,JAGDEEPAK SHARMA,02:40:41,00:07:37,3920of 5817,3523of 5107,60 to 64 yrs Male
1670,SHIVA DIXIT,01:50:42,00:05:15,681of 5817,648of 5107,35 to 39 yrs Male
1671,MANIK GUPTA,01:54:22,00:05:26,869of 5817,827of 5107,40 to 44 yrs Male
1672,AYUSH JINDAL,02:34:59,00:07:21,3558of 5817,3227of 5107,30 to 34 yrs Male
1673,NIRUPAMA SHRIVASTAVA,02:16:12,00:06:28,2259of 5817,168of 710,50 to 54 yrs Female
1675,VIPIN CHUTANI,02:56:19,00:08:22,4747of 5817,4231of 5107,45 to 49 yrs Male
1676,MEHAK KAPOOR,02:21:48,00:06:44,2698of 5817,217of 710,35 to 39 yrs Female
1677,PANKAJ KHARE,02:01:52,00:05:47,1315of 5817,1235of 5107,50 to 54 yrs Male
1678,KANDAKUMAR VELU,02:08:29,00:06:06,1724of 5817,1604of 5107,50 to 54 yrs Male
1683,ASHISH SACHDEVA,02:35:50,00:07:24,3614of 5817,3272of 5107,35 to 39 yrs Male
1685,CHIRAG CHEEMA,01:55:43,00:05:30,944of 5817,898of 5107,40 to 44 yrs Male
1686,AMIT RATHORE,02:23:29,00:06:49,2817of 5817,2576of 5107,35 to 39 yrs Male
1687,SAURABH BHANOT,02:48:27,00:08:00,4364of 5817,3900of 5107,45 to 49 yrs Male
1688,CYRUS MEHTA,01:44:21,00:04:57,424of 5817,404of 5107,60 to 64 yrs Male
1689,SANJAY SHRIDHAR,03:14:11,00:09:13,5319of 5817,4705of 5107,45 to 49 yrs Male
1690,ANIL KUMAR,01:54:04,00:05:25,852of 5817,810of 5107,55 to 59 yrs Male
1691,BIPIN VERMA,02:09:11,00:06:08,1765of 5817,1643of 5107,45 to 49 yrs Male
1695,VENKATARAMANAIAH SADDIKUTI,02:54:49,00:08:18,4673of 5817,4166of 5107,55 to 59 yrs Male
1696,AMIT DHAWAN,02:54:24,00:08:16,4659of 5817,4154of 5107,45 to 49 yrs Male
1697,MAYANK KUMAR,02:15:17,00:06:25,2195of 5817,2033of 5107,45 to 49 yrs Male
1698,CHANDER WASON,02:06:24,00:06:00,1599of 5817,1494of 5107,50 to 54 yrs Male
1700,NITIN GOEL,02:21:45,00:06:44,2690of 5817,2474of 5107,40 to 44 yrs Male
1701,VINOD KAUL,02:25:42,00:06:55,2959of 5817,2704of 5107,70 yrs & Above Male
1702,NIKHIL JAIN,02:21:58,00:06:44,2718of 5817,2494of 5107,40 to 44 yrs Male
1703,SANDEEP KAPOOR,02:26:12,00:06:56,2984of 5817,2727of 5107,50 to 54 yrs Male
1705,HIDEKI KOJIMA,01:58:03,00:05:36,1067of 5817,1010of 5107,45 to 49 yrs Male
1714,GURPREET PHULL,02:20:44,00:06:41,2618of 5817,2411of 5107,35 to 39 yrs Male
1715,PRAVEEN AGRAWAL,02:39:29,00:07:34,3843of 5817,3463of 5107,50 to 54 yrs Male
1720,MOHIT JAIN,01:57:56,00:05:36,1058of 5817,1001of 5107,40 to 44 yrs Male
1721,SOWMYA SHREE GUPTA,03:32:28,00:10:05,5705of 5817,681of 710,30 to 34 yrs Female
1724,GAGAN SHRIVASTAVA,02:30:39,00:07:09,3297of 5817,3009of 5107,45 to 49 yrs Male
1726,VINAY ARORA,02:21:33,00:06:43,2664of 5817,2450of 5107,50 to 54 yrs Male
1727,KANCHAN RAWAT,02:53:26,00:08:14,4606of 5817,501of 710,25 to 29 yrs Female
1728,SANKALP SHUKLA,01:51:42,00:05:18,735of 5817,701of 5107,50 to 54 yrs Male
1730,SANJEEV KUMAR BHATIA,03:13:57,00:09:12,5314of 5817,4701of 5107,55 to 59 yrs Male
1731,LAKSHMI RAMAN VERMA,02:39:44,00:07:35,3858of 5817,3477of 5107,50 to 54 yrs Male
1732,PINTO MANDAL,02:18:40,00:06:35,2448of 5817,2260of 5107,30 to 34 yrs Male
1733,NAVNIT JAIN,02:46:04,00:07:53,4216of 5817,3779of 5107,50 to 54 yrs Male
1734,PRADEEP RANA,02:40:18,00:07:36,3896of 5817,3504of 5107,45 to 49 yrs Male
1735,PRATYUSH THAKUR,01:43:00,00:04:53,384of 5817,364of 5107,30 to 34 yrs Male
1739,PAWAN RAJAWAT,02:55:39,00:08:20,4717of 5817,4202of 5107,45 to 49 yrs Male
1740,ASHU DHINGRA,01:57:38,00:05:35,1040of 5817,985of 5107,35 to 39 yrs Male
1741,SURYA PRAKASH,03:27:01,00:09:49,5610of 5817,4950of 5107,60 to 64 yrs Male
1742,RASHMI SINGH,03:11:56,00:09:06,5276of 5817,609of 710,25 to 29 yrs Female
1743,DEVENDRA KISHORE PRASAD,01:43:36,00:04:55,405of 5817,385of 5107,45 to 49 yrs Male
1745,DHAWAL KANT SINGH,03:22:15,00:09:36,5525of 5817,4881of 5107,45 to 49 yrs Male
1746,ARVIND KUMAR,01:38:54,00:04:42,267of 5817,253of 5107,40 to 44 yrs Male
1748,ANKUR BANSAL,01:52:24,00:05:20,773of 5817,737of 5107,40 to 44 yrs Male
1750,KUMAR GAURAV,02:41:07,00:07:39,3946of 5817,3547of 5107,40 to 44 yrs Male
1751,ANKUSH SAXENA,02:19:33,00:06:37,2516of 5817,2324of 5107,45 to 49 yrs Male
1752,RAJA ARORA,02:21:32,00:06:43,2661of 5817,2447of 5107,50 to 54 yrs Male
1754,SANTOSH GAUTAM,02:20:53,00:06:41,2629of 5817,2421of 5107,40 to 44 yrs Male
1755,SHANTANU MATHUR,02:34:52,00:07:21,3548of 5817,3218of 5107,25 to 29 yrs Male
1757,RITU AURORA,03:01:25,00:08:36,4961of 5817,548of 710,55 to 59 yrs Female
1758,NITISH KHAJURIA,01:59:34,00:05:41,1173of 5817,1107of 5107,30 to 34 yrs Male
1759,ANIQ KHAN,03:24:07,00:09:41,5554of 5817,4907of 5107,50 to 54 yrs Male
1760,VIKRAM THAKUR,02:28:02,00:07:01,3110of 5817,2845of 5107,50 to 54 yrs Male
1761,SHASHANK SHEKHAR,02:48:32,00:08:00,4369of 5817,3905of 5107,40 to 44 yrs Male
1763,EKTA DHAWAN RAMPAL,03:20:18,00:09:30,5476of 5817,636of 710,40 to 44 yrs Female
1764,MOHSEN SHAHEDI,01:52:03,00:05:19,750of 5817,714of 5107,50 to 54 yrs Male
1765,ALOK BHARDWAJ,02:14:15,00:06:22,2115of 5817,1961of 5107,45 to 49 yrs Male
1766,VINEET JAGANNATHAN,03:24:58,00:09:43,5574of 5817,4923of 5107,30 to 34 yrs Male
1767,MUKESH MALHOTRA,02:00:32,00:05:43,1244of 5817,1169of 5107,55 to 59 yrs Male
1768,MANISH DWIVEDI,02:56:47,00:08:23,4772of 5817,4252of 5107,45 to 49 yrs Male
1769,SUHANI MAHAJAN,02:27:54,00:07:01,3102of 5817,264of 710,35 to 39 yrs Female
1770,RAJESH RAMAN,02:01:09,00:05:45,1279of 5817,1202of 5107,40 to 44 yrs Male
1772,ASHOK JOSHI,02:05:27,00:05:57,1537of 5817,1437of 5107,70 yrs & Above Male
1774,ABHINAV NATH,01:47:01,00:05:05,533of 5817,506of 5107,25 to 29 yrs Male
1775,LAKSHMAN YADAV,02:20:09,00:06:39,2574of 5817,2373of 5107,60 to 64 yrs Male
1779,SHUBHAM BASU,02:35:19,00:07:22,3580of 5817,3244of 5107,40 to 44 yrs Male
1780,MOHIT GUPTA,02:25:08,00:06:53,2921of 5817,2670of 5107,55 to 59 yrs Male
1782,GAURAV PATHAK,02:27:42,00:07:01,3089of 5817,2826of 5107,35 to 39 yrs Male
1783,ARUN CHANDRA ROY,03:17:22,00:09:22,5408of 5817,4782of 5107,50 to 54 yrs Male
1784,TARUN BHARGAVA,02:00:34,00:05:43,1248of 5817,1173of 5107,50 to 54 yrs Male
1785,TSUNEYA KATAGIRI,02:14:05,00:06:22,2107of 5817,1955of 5107,50 to 54 yrs Male
1787,GOVIND BHAKUNI,02:06:12,00:05:59,1584of 5817,1480of 5107,35 to 39 yrs Male
1788,VIKAS YADAV,02:14:01,00:06:22,2103of 5817,1952of 5107,25 to 29 yrs Male
1790,MAHESH RAMACHANDRAN,02:19:32,00:06:37,2514of 5817,2322of 5107,60 to 64 yrs Male
1791,ASHUTOSH PANDIT,02:05:11,00:05:56,1521of 5817,1422of 5107,40 to 44 yrs Male
1792,SUDIPTO DEY,02:55:02,00:08:18,4694of 5817,4184of 5107,50 to 54 yrs Male
1793,AAKAR SAXENA,02:38:40,00:07:32,3796of 5817,3424of 5107,40 to 44 yrs Male
1794,AMIT KUMAR PARASHAR,03:01:49,00:08:38,4975of 5817,4426of 5107,50 to 54 yrs Male
1796,PARUL PARASHAR,03:10:24,00:09:02,5223of 5817,599of 710,50 to 54 yrs Female
1797,SURYANSH SHARMA,02:52:31,00:08:11,4563of 5817,4070of 5107,40 to 44 yrs Male
1798,NIKHIL KOTHARI,02:00:51,00:05:44,1264of 5817,1188of 5107,35 to 39 yrs Male
1801,HIMANSHU WALIA,01:43:15,00:04:54,394of 5817,374of 5107,40 to 44 yrs Male
1803,JAI PRAKASH,01:52:22,00:05:20,770of 5817,734of 5107,40 to 44 yrs Male
1804,SHANKAR PAWAR,02:14:26,00:06:23,2130of 5817,1975of 5107,45 to 49 yrs Male
