BIB,Name,Finished Time,Chip Pace (min/km),Rank Overall,Category Rank,Category
1447,SANDIP AMBATKAR,05:22:53,00:07:40,4857of 7194,4471of 6528,50 to 54 yrs Male
1448,NIKUNJ HARIA,06:50:15,00:09:44,7068of 7194,6416of 6528,30 to 34 yrs Male
1449,HIMANSHU SHARMA,05:47:10,00:08:14,5842of 7194,5340of 6528,40 to 44 yrs Male
1450,PAYAL KHANNA,04:01:45,00:05:44,1144of 7194,53of 666,40 to 44 yrs Female
1451,SRINIVASA PADMANABHA,04:37:15,00:06:35,2635of 7194,2460of 6528,45 to 49 yrs Male
1452,VARKEY JOSEPH,04:43:44,00:06:44,2970of 7194,2765of 6528,55 to 59 yrs Male
1453,ANIRUDDHA DANDEKAR,04:58:17,00:07:05,3727of 7194,3456of 6528,50 to 54 yrs Male
1454,VINOD RATHI,04:26:11,00:06:19,2097of 7194,1970of 6528,40 to 44 yrs Male
1456,ANANTHARAM JAIRAM,04:41:02,00:06:40,2811of 7194,2619of 6528,50 to 54 yrs Male
1458,SANJAY RAO,06:16:17,00:08:56,6602of 7194,5997of 6528,45 to 49 yrs Male
1459,MOHAN WARKE,05:39:33,00:08:03,5562of 7194,5093of 6528,40 to 44 yrs Male
1460,RICHARD DSOUZA,04:08:33,00:05:54,1377of 7194,1312of 6528,45 to 49 yrs Male
1461,NITIN SHARMA,05:11:25,00:07:23,4350of 7194,4016of 6528,50 to 54 yrs Male
1462,HIMANSHU SHEKHAR,04:38:23,00:06:36,2688of 7194,2507of 6528,45 to 49 yrs Male
1463,SANTOSH SHINDE,04:48:33,00:06:51,3226of 7194,2998of 6528,45 to 49 yrs Male
1465,AMIT SUTAR,04:06:22,00:05:51,1294of 7194,1232of 6528,30 to 34 yrs Male
1468,THIRAVIARAJ NADAR,06:14:42,00:08:53,6572of 7194,5968of 6528,35 to 39 yrs Male
1469,RAVICHANDER VARADARAJAN,04:46:40,00:06:48,3132of 7194,2913of 6528,50 to 54 yrs Male
1470,VISHAL MALANI,04:33:23,00:06:29,2458of 7194,2299of 6528,40 to 44 yrs Male
1471,JOSHUA JUDAH,04:26:50,00:06:20,2119of 7194,1991of 6528,45 to 49 yrs Male
1472,MANOJ THAKUR,03:39:48,00:05:13,430of 7194,407of 6528,50 to 54 yrs Male
1473,TUSHAR KARHU,05:42:28,00:08:07,5687of 7194,5202of 6528,40 to 44 yrs Male
1474,MAHESH JOSHI,04:57:07,00:07:03,3670of 7194,3404of 6528,45 to 49 yrs Male
1475,PRASAD RAO,04:21:03,00:06:12,1870of 7194,1762of 6528,45 to 49 yrs Male
1476,SUDHIR SUDRIK,05:26:15,00:07:44,5004of 7194,4602of 6528,45 to 49 yrs Male
1480,GAURAV CHHABRA,04:14:51,00:06:03,1615of 7194,1531of 6528,40 to 44 yrs Male
1481,SAINATH GAD,05:47:26,00:08:15,5853of 7194,5349of 6528,35 to 39 yrs Male
1482,MANIKANDAN SEENICHAMY,04:51:53,00:06:56,3405of 7194,3160of 6528,40 to 44 yrs Male
1486,KARTHIK KUMAR,06:18:51,00:08:59,6634of 7194,6027of 6528,45 to 49 yrs Male
1489,SATYA BONALA,05:08:10,00:07:19,4216of 7194,3892of 6528,55 to 59 yrs Male
1490,HARSHAL SAWANT,05:34:46,00:07:57,5372of 7194,4925of 6528,30 to 34 yrs Male
1491,AZADKUMAR SINGH,05:22:08,00:07:39,4819of 7194,4439of 6528,40 to 44 yrs Male
1492,JAIDEEP TUNGARE,04:41:07,00:06:40,2821of 7194,2629of 6528,45 to 49 yrs Male
1493,HRISHIKESH MAHAJAN,04:48:52,00:06:51,3241of 7194,3012of 6528,40 to 44 yrs Male
1494,DAMODAR BALDUWA,04:50:53,00:06:54,3351of 7194,3111of 6528,50 to 54 yrs Male
1496,LAV SIKRI,05:14:54,00:07:28,4494of 7194,4144of 6528,40 to 44 yrs Male
1497,NARAYAN PALAV,04:33:21,00:06:29,2456of 7194,2297of 6528,40 to 44 yrs Male
1498,ANIL YAMGAR,05:43:15,00:08:09,5708of 7194,5222of 6528,35 to 39 yrs Male
1499,GAURAV PARAKH,03:53:12,00:05:32,801of 7194,770of 6528,35 to 39 yrs Male
1502,RAHUL ZADE,05:46:54,00:08:14,5831of 7194,5333of 6528,40 to 44 yrs Male
1509,AMOL DHUMAL,04:08:44,00:05:54,1388of 7194,1321of 6528,35 to 39 yrs Male
1510,LOKESH PATIL,03:59:27,00:05:41,1053of 7194,1005of 6528,18 to 24 yrs Male
1513,KAMAL TILANI,03:59:39,00:05:41,1065of 7194,1016of 6528,40 to 44 yrs Male
1516,AVINASH KUMAR,04:08:26,00:05:54,1373of 7194,1308of 6528,35 to 39 yrs Male
1521,SAILEE GANGAKHEDKAR,03:56:59,00:05:37,946of 7194,43of 666,35 to 39 yrs Female
1525,VASUDEVA SHETTY,03:50:39,00:05:28,724of 7194,696of 6528,35 to 39 yrs Male
1529,SUMA BIJU,04:45:51,00:06:47,3085of 7194,215of 666,45 to 49 yrs Female
1530,HARI IYER,04:22:22,00:06:14,1933of 7194,1819of 6528,50 to 54 yrs Male
1531,SANDIP GHARE,05:23:35,00:07:41,4890of 7194,4499of 6528,40 to 44 yrs Male
1532,RAHUL VAIDYA,04:34:15,00:06:30,2488of 7194,2326of 6528,50 to 54 yrs Male
1534,MADHAV SHENOY,04:48:46,00:06:51,3234of 7194,3006of 6528,55 to 59 yrs Male
1536,ANIRUDHA KARNATAKI,05:46:52,00:08:14,5828of 7194,5330of 6528,45 to 49 yrs Male
1537,ROHAN HARIDAS,05:10:05,00:07:21,4299of 7194,3971of 6528,40 to 44 yrs Male
1539,VINAYAK TAILOR,05:24:36,00:07:42,4941of 7194,4545of 6528,35 to 39 yrs Male
1540,NAVEEN SHARMA,05:49:34,00:08:18,5948of 7194,5432of 6528,40 to 44 yrs Male
1541,ADITYA GOSAVI,04:57:55,00:07:04,3706of 7194,3436of 6528,40 to 44 yrs Male
1542,NIRMALSINH GOHIL,04:57:07,00:07:03,3668of 7194,3402of 6528,45 to 49 yrs Male
1543,VISHAL ACHARYA,05:45:54,00:08:12,5800of 7194,5303of 6528,35 to 39 yrs Male
1545,YOGESH BANSAL,05:07:02,00:07:17,4162of 7194,3843of 6528,45 to 49 yrs Male
1546,MARCUS RANNEY,05:15:55,00:07:30,4544of 7194,4189of 6528,35 to 39 yrs Male
1548,PRADEEP KATRODIA,03:55:00,00:05:35,859of 7194,825of 6528,40 to 44 yrs Male
1549,PRAKASH MAHADIK,05:39:37,00:08:03,5566of 7194,5096of 6528,40 to 44 yrs Male
1550,TUKARAM PATIL,03:39:10,00:05:12,424of 7194,401of 6528,35 to 39 yrs Male
1552,SHRIPAD JOSHI,05:41:44,00:08:06,5658of 7194,5175of 6528,40 to 44 yrs Male
1553,ITY PANDEY,05:01:33,00:07:09,3918of 7194,289of 666,50 to 54 yrs Female
1554,SATYA TRIPATHI,05:22:50,00:07:40,4855of 7194,4469of 6528,55 to 59 yrs Male
1556,DINESH GUPTA,05:23:46,00:07:41,4896of 7194,4504of 6528,40 to 44 yrs Male
1557,POMESH MOMAYA,04:18:14,00:06:08,1751of 7194,1652of 6528,50 to 54 yrs Male
1559,SHAWN CUTINHA,03:44:26,00:05:20,531of 7194,507of 6528,50 to 54 yrs Male
1561,RAJARAM GANESAN,04:32:35,00:06:28,2417of 7194,2258of 6528,50 to 54 yrs Male
1562,NIKHIL KARKHANIS,05:40:02,00:08:04,5592of 7194,5117of 6528,55 to 59 yrs Male
1563,SUSHIL CHAUHAN,04:52:52,00:06:57,3462of 7194,3214of 6528,55 to 59 yrs Male
1565,CHIRANJEEVI KONDAPAKA,05:30:50,00:07:51,5224of 7194,4793of 6528,45 to 49 yrs Male
1567,OMKAR KARVE,04:28:04,00:06:22,2183of 7194,2046of 6528,35 to 39 yrs Male
1568,ASHOK PAWAR,04:49:46,00:06:53,3283of 7194,3048of 6528,60 to 64 yrs Male
1569,ATUL RANE,04:44:26,00:06:45,2998of 7194,2792of 6528,30 to 34 yrs Male
1570,DATTATRAY CHAUDHARI,04:59:01,00:07:06,3772of 7194,3493of 6528,40 to 44 yrs Male
1571,MAHESH DESHPANDE,05:00:12,00:07:07,3850of 7194,3565of 6528,50 to 54 yrs Male
1574,SAGAR BAKSHI,06:03:01,00:08:37,6337of 7194,5767of 6528,40 to 44 yrs Male
1575,VIJAY BANSOD,05:22:13,00:07:39,4821of 7194,4441of 6528,35 to 39 yrs Male
1576,GANESH ARYAN,03:59:14,00:05:41,1043of 7194,996of 6528,40 to 44 yrs Male
1579,ABHISHEK BURMA,03:45:23,00:05:21,568of 7194,544of 6528,30 to 34 yrs Male
1580,OMKAR GOGATE,03:56:49,00:05:37,941of 7194,899of 6528,35 to 39 yrs Male
1581,RAJKUMAR CHARZAL,04:31:34,00:06:27,2373of 7194,2218of 6528,40 to 44 yrs Male
1582,SAINATHAN KONAR,04:46:27,00:06:48,3118of 7194,2901of 6528,40 to 44 yrs Male
1584,SHEKHAR GAVALI,05:08:37,00:07:19,4230of 7194,3905of 6528,40 to 44 yrs Male
1586,MANISH DAVANE,04:20:25,00:06:11,1836of 7194,1730of 6528,30 to 34 yrs Male
1587,GIRISH SHIRODKAR,05:00:18,00:07:08,3853of 7194,3568of 6528,45 to 49 yrs Male
1589,SANDEEP JOBANPUTRA,05:58:56,00:08:31,6241of 7194,5685of 6528,35 to 39 yrs Male
1590,RAJENDRA NIMLA,05:41:08,00:08:06,5637of 7194,5159of 6528,55 to 59 yrs Male
1591,SIDDHARTH ADESHRA,04:48:03,00:06:50,3194of 7194,2969of 6528,40 to 44 yrs Male
1592,PRASAD KATHER,04:31:11,00:06:26,2359of 7194,2205of 6528,30 to 34 yrs Male
1593,MANISH RAMBHIA,05:32:03,00:07:53,5275of 7194,4840of 6528,45 to 49 yrs Male
1595,GIRISH NAIK,04:35:12,00:06:32,2536of 7194,2371of 6528,55 to 59 yrs Male
1597,SHASHANK PANDE,04:53:27,00:06:58,3484of 7194,3234of 6528,40 to 44 yrs Male
1598,HIREN PATEL,05:36:15,00:07:59,5422of 7194,4972of 6528,40 to 44 yrs Male
1604,JITENDRA JAIN,04:12:17,00:05:59,1512of 7194,1434of 6528,40 to 44 yrs Male
1605,RAJALAKSHMI VIJAY,05:56:18,00:08:27,6150of 7194,544of 666,55 to 59 yrs Female
1609,DEVESH MISHRA,04:45:44,00:06:47,3079of 7194,2866of 6528,35 to 39 yrs Male
1613,SUMAN JANGID,06:07:33,00:08:43,6448of 7194,586of 666,50 to 54 yrs Female
1614,YUGENDRA MAYEKAR,04:37:12,00:06:35,2634of 7194,2459of 6528,45 to 49 yrs Male
1617,SIRISH PATRA,04:56:24,00:07:02,3628of 7194,3364of 6528,40 to 44 yrs Male
1618,ZAHID GAWANDI,05:23:31,00:07:41,4889of 7194,4498of 6528,50 to 54 yrs Male
1621,SIDDHARTH JAIN,03:42:01,00:05:16,472of 7194,449of 6528,25 to 29 yrs Male
1623,DEVEN LILANI,04:44:58,00:06:46,3032of 7194,2824of 6528,50 to 54 yrs Male
1624,JOGINDER CHANDNA,03:57:36,00:05:38,974of 7194,928of 6528,55 to 59 yrs Male
1625,SUBODH SHINDE,03:54:28,00:05:34,841of 7194,808of 6528,40 to 44 yrs Male
1626,NITIN BHOIR,05:51:54,00:08:21,6018of 7194,5493of 6528,40 to 44 yrs Male
1627,NARAYANAN NAIR,05:11:36,00:07:24,4360of 7194,4026of 6528,65 to 69 yrs Male
1628,DEEPAK AGARWAL,03:25:26,00:04:53,218of 7194,212of 6528,40 to 44 yrs Male
1629,PRABIN MENON,04:29:20,00:06:23,2258of 7194,2114of 6528,35 to 39 yrs Male
1631,AVNISH BHAGWATE,04:29:13,00:06:23,2252of 7194,2109of 6528,25 to 29 yrs Male
1632,AVINASH THADANI,05:40:08,00:08:04,5599of 7194,5124of 6528,40 to 44 yrs Male
1634,SARTHAK KAPADE,04:29:15,00:06:23,2255of 7194,2111of 6528,25 to 29 yrs Male
1635,ROHIT TEMBE,05:17:42,00:07:32,4623of 7194,4259of 6528,30 to 34 yrs Male
1636,AJIT KADAM,04:20:06,00:06:10,1818of 7194,1713of 6528,50 to 54 yrs Male
1637,SANTHOSH SRINIVASAN,06:02:18,00:08:36,6317of 7194,5750of 6528,50 to 54 yrs Male
1638,PRIYANKAR MUKUND SRINIVAS,03:51:54,00:05:30,760of 7194,731of 6528,50 to 54 yrs Male
1640,HARSHAD PENDSE,04:36:34,00:06:34,2610of 7194,2436of 6528,50 to 54 yrs Male
1641,NISHANT BHARDWAJ,04:53:27,00:06:58,3485of 7194,3235of 6528,30 to 34 yrs Male
1643,HARDIK MEHTA,04:32:35,00:06:28,2418of 7194,2259of 6528,40 to 44 yrs Male
1645,SAMRAT SALVI,06:21:05,00:09:02,6676of 7194,6064of 6528,35 to 39 yrs Male
1646,DIVYA PRABHAKAR,04:17:35,00:06:07,1716of 7194,99of 666,35 to 39 yrs Female
1647,ANJANA KUMMAR,05:02:59,00:07:11,3974of 7194,297of 666,50 to 54 yrs Female
1648,GITESH MUNDHRA,04:52:32,00:06:56,3438of 7194,3192of 6528,40 to 44 yrs Male
1649,KALYAN KUPPACHI,05:10:46,00:07:22,4330of 7194,3998of 6528,45 to 49 yrs Male
1650,MUKUL AGGARWAL,05:47:33,00:08:15,5859of 7194,5355of 6528,40 to 44 yrs Male
1651,PANAV BACHWANI,03:57:29,00:05:38,969of 7194,924of 6528,30 to 34 yrs Male
1652,GAUTAM JAYBHAY,04:25:20,00:06:18,2056of 7194,1932of 6528,40 to 44 yrs Male
1653,SAURABH JADYE,06:37:03,00:09:25,6922of 7194,6290of 6528,40 to 44 yrs Male
1654,MANOJ INGOLIKAR,06:23:23,00:09:06,6711of 7194,6096of 6528,50 to 54 yrs Male
1656,BIPIN SAVALIA,04:08:52,00:05:54,1393of 7194,1326of 6528,45 to 49 yrs Male
1658,RAJESH WAGLE,04:08:07,00:05:53,1358of 7194,1293of 6528,50 to 54 yrs Male
1659,REJITH ARAVIND,03:33:41,00:05:04,345of 7194,328of 6528,35 to 39 yrs Male
1660,ANAND SINGH,04:08:45,00:05:54,1389of 7194,1322of 6528,40 to 44 yrs Male
1661,SANTOSH BHUTEKAR,05:34:55,00:07:57,5376of 7194,4929of 6528,40 to 44 yrs Male
1662,HEMANT DAMANIA,04:48:14,00:06:50,3205of 7194,2979of 6528,50 to 54 yrs Male
1664,SANJIB PAUL,03:50:48,00:05:29,730of 7194,702of 6528,45 to 49 yrs Male
1665,HRUSHIKESH MUDDEBIHALKAR,06:31:48,00:09:18,6855of 7194,6226of 6528,45 to 49 yrs Male
1667,RAJENDRA NEHETE,05:28:30,00:07:48,5113of 7194,4697of 6528,60 to 64 yrs Male
1668,PRAVIN ZELE,04:49:34,00:06:52,3274of 7194,3040of 6528,40 to 44 yrs Male
1670,SUNIL KUMAR GUPTA,06:02:26,00:08:36,6325of 7194,5756of 6528,40 to 44 yrs Male
1672,DEBASHIS SAHU,03:31:56,00:05:02,318of 7194,304of 6528,35 to 39 yrs Male
1673,KIRAN CHAVAN,05:56:53,00:08:28,6171of 7194,5625of 6528,35 to 39 yrs Male
1676,AJIT VARTAK,05:35:28,00:07:58,5393of 7194,4945of 6528,45 to 49 yrs Male
1679,IRSHAD AGHA,05:25:32,00:07:43,4978of 7194,4579of 6528,35 to 39 yrs Male
1680,SUNIL MENON,04:24:43,00:06:17,2031of 7194,1910of 6528,45 to 49 yrs Male
1681,PRAJESH NAIR,04:36:01,00:06:33,2584of 7194,2413of 6528,35 to 39 yrs Male
1682,ASIF AHMED,03:18:39,00:04:43,151of 7194,150of 6528,35 to 39 yrs Male
1684,PAWAN RAJPUT,05:45:32,00:08:12,5784of 7194,5289of 6528,35 to 39 yrs Male
1685,PRAKASH MG,05:25:47,00:07:44,4989of 7194,4590of 6528,50 to 54 yrs Male
1686,DHARMESH BALAR,05:02:30,00:07:11,3957of 7194,3662of 6528,40 to 44 yrs Male
1687,SUNDER RAJAN NARAYANASWAMY,05:34:40,00:07:56,5366of 7194,4919of 6528,50 to 54 yrs Male
1690,SARAVANAKUMAR SRINIVASAN,04:41:03,00:06:40,2816of 7194,2624of 6528,35 to 39 yrs Male
1691,RASHIDA MUN,04:07:28,00:05:52,1338of 7194,63of 666,30 to 34 yrs Female
1692,PRADIP BHAMARE,03:54:23,00:05:34,839of 7194,806of 6528,40 to 44 yrs Male
1694,ANUPAM MAHAJAN,05:22:58,00:07:40,4861of 7194,4474of 6528,35 to 39 yrs Male
1695,DR PRASHANT PATEL,04:58:24,00:07:05,3737of 7194,3464of 6528,45 to 49 yrs Male
1696,DINESH NAIR,05:44:41,00:08:11,5755of 7194,5264of 6528,45 to 49 yrs Male
1698,SHANTHI KRISHNAN,04:15:00,00:06:03,1618of 7194,85of 666,40 to 44 yrs Female
1701,KIRAN RAJURKAR,04:22:26,00:06:14,1936of 7194,1822of 6528,50 to 54 yrs Male
1703,MUKESH TYAGI,04:24:27,00:06:17,2017of 7194,1896of 6528,50 to 54 yrs Male
1704,PARESH PRABHU,06:41:12,00:09:31,6973of 7194,6333of 6528,35 to 39 yrs Male
1711,VINAY TIWARY,06:53:58,00:09:49,7101of 7194,6447of 6528,50 to 54 yrs Male
1714,JESSICA PHILIP,03:46:16,00:05:22,599of 7194,25of 666,35 to 39 yrs Female
1717,GIRISH MALLYA,05:28:10,00:07:47,5098of 7194,4685of 6528,45 to 49 yrs Male
1718,PAYAL DESAI,06:57:22,00:09:54,7128of 7194,658of 666,40 to 44 yrs Female
1720,RANABIR BISWAS,05:03:42,00:07:12,4008of 7194,3707of 6528,45 to 49 yrs Male
1721,VANDANA PAREKH,04:17:33,00:06:07,1715of 7194,98of 666,50 to 54 yrs Female
1724,MAHESH GAIKWAD,06:00:15,00:08:33,6274of 7194,5716of 6528,35 to 39 yrs Male
1726,DILIP VAITHEESWARAN,05:38:35,00:08:02,5520of 7194,5057of 6528,35 to 39 yrs Male
1727,RAJESH KASWAN,03:34:18,00:05:05,352of 7194,334of 6528,35 to 39 yrs Male
1728,KALPESH CHORDIYA,03:58:57,00:05:40,1030of 7194,983of 6528,45 to 49 yrs Male
1730,YOGESH PATIL,03:56:38,00:05:37,931of 7194,891of 6528,40 to 44 yrs Male
1731,JINESH PILLAI,03:03:49,00:04:22,74of 7194,74of 6528,35 to 39 yrs Male
1732,MANAS MANOHAR,05:34:11,00:07:56,5347of 7194,4903of 6528,30 to 34 yrs Male
1734,DARSH DHOLAKIA,04:13:55,00:06:02,1572of 7194,1490of 6528,18 to 24 yrs Male
1735,NITIN UPADHYA,05:48:42,00:08:16,5912of 7194,5401of 6528,40 to 44 yrs Male
1736,SADANANDAN PILLAI,05:04:24,00:07:13,4038of 7194,3734of 6528,60 to 64 yrs Male
1737,DEV RAMAN,04:00:46,00:05:43,1105of 7194,1055of 6528,50 to 54 yrs Male
1738,GAURAV PHADTARE,05:10:16,00:07:22,4305of 7194,3976of 6528,40 to 44 yrs Male
1739,GURUPRASAD KRISHNAMURTHY,04:58:53,00:07:05,3764of 7194,3488of 6528,50 to 54 yrs Male
1740,LEO DIAS,05:16:14,00:07:30,4558of 7194,4201of 6528,45 to 49 yrs Male
1741,SOURAV KASHYAP,06:50:27,00:09:44,7070of 7194,6418of 6528,35 to 39 yrs Male
1743,MANGESH SAWANT,04:57:52,00:07:04,3704of 7194,3434of 6528,50 to 54 yrs Male
1745,PRADEEP BANDEKAR,05:21:50,00:07:38,4801of 7194,4424of 6528,65 to 69 yrs Male
1748,KAPIL JOSHI,04:07:04,00:05:52,1327of 7194,1265of 6528,40 to 44 yrs Male
1749,YUVRAJ MORE,06:26:13,00:09:10,6761of 7194,6140of 6528,40 to 44 yrs Male
1750,DINESH KUMAR,06:13:33,00:08:52,6556of 7194,5953of 6528,35 to 39 yrs Male
1751,SANJAY ASANE,04:59:18,00:07:06,3793of 7194,3512of 6528,50 to 54 yrs Male
1753,SANDESH SANKHE,04:23:59,00:06:16,1996of 7194,1876of 6528,50 to 54 yrs Male
1754,ANVAY NADKARNI,03:28:59,00:04:58,266of 7194,256of 6528,25 to 29 yrs Male
1759,CHRISTOPHER DSOUZA,04:40:05,00:06:39,2760of 7194,2575of 6528,40 to 44 yrs Male
1760,ESWAR SURYANARAYAN,04:46:41,00:06:48,3134of 7194,2915of 6528,45 to 49 yrs Male
1763,ROHIT SHARMA,03:58:18,00:05:39,1000of 7194,953of 6528,40 to 44 yrs Male
1764,SHILPI PRASAD,04:15:41,00:06:04,1647of 7194,89of 666,40 to 44 yrs Female
1767,PAWAN AGARWAL,04:31:32,00:06:27,2370of 7194,2215of 6528,55 to 59 yrs Male
1768,ANAND PATEL,04:30:49,00:06:26,2336of 7194,2183of 6528,45 to 49 yrs Male
1769,SACHINDERPALSINGH BHINDER,04:42:21,00:06:42,2876of 7194,2676of 6528,50 to 54 yrs Male
1770,RITESH THAKUR,05:37:11,00:08:00,5464of 7194,5008of 6528,35 to 39 yrs Male
1772,GURPREET SINGH GILL,04:13:59,00:06:02,1576of 7194,1494of 6528,45 to 49 yrs Male
1773,UDAY MALUSARE,04:29:26,00:06:24,2264of 7194,2119of 6528,45 to 49 yrs Male
1775,AVINASH DAVE,05:28:17,00:07:47,5100of 7194,4687of 6528,45 to 49 yrs Male
1779,PRASHANT CHAVAN,03:48:12,00:05:25,650of 7194,623of 6528,40 to 44 yrs Male
1780,TEJINDER SINGH,05:20:12,00:07:36,4730of 7194,4355of 6528,30 to 34 yrs Male
1782,AMIT CHATTERJEE,06:09:43,00:08:46,6490of 7194,5900of 6528,55 to 59 yrs Male
1783,DHIREN VAITY,03:12:20,00:04:34,107of 7194,107of 6528,35 to 39 yrs Male
1784,YOGESH CHAVAN,05:55:39,00:08:26,6122of 7194,5584of 6528,45 to 49 yrs Male
1785,DEEPA KATRODIA,04:54:51,00:07:00,3546of 7194,258of 666,35 to 39 yrs Female
1786,ASIF CHAUS,06:57:04,00:09:54,7126of 7194,6469of 6528,60 to 64 yrs Male
1787,NAVEEN JAIN,06:35:21,00:09:23,6896of 7194,6266of 6528,45 to 49 yrs Male
1789,HIMANSHU MISHRA,04:29:03,00:06:23,2238of 7194,2095of 6528,50 to 54 yrs Male
1790,CASTOR GODINHO,06:31:53,00:09:18,6856of 7194,6227of 6528,25 to 29 yrs Male
1791,PRANESH CHOUDHARI,04:01:17,00:05:44,1129of 7194,1078of 6528,40 to 44 yrs Male
1793,AVINASH BHAMARE,04:27:03,00:06:20,2133of 7194,2005of 6528,35 to 39 yrs Male
1794,PRITAM DIGHE,05:21:29,00:07:38,4779of 7194,4402of 6528,40 to 44 yrs Male
1796,NIKHIL JAIN,04:58:08,00:07:04,3720of 7194,3449of 6528,40 to 44 yrs Male
1798,MURLIKRISHNAN PILLAI,04:30:30,00:06:25,2316of 7194,2165of 6528,40 to 44 yrs Male
1801,SACHIN GOKHALE,06:12:46,00:08:51,6539of 7194,5940of 6528,50 to 54 yrs Male
1803,RASESH PAREKH,05:12:35,00:07:25,4406of 7194,4068of 6528,40 to 44 yrs Male
1804,NIKHIL KAMAT,05:55:39,00:08:26,6123of 7194,5585of 6528,40 to 44 yrs Male
1806,VIVEK CHAUDHARI,04:11:48,00:05:59,1498of 7194,1422of 6528,40 to 44 yrs Male
1814,PRITHVIRAJ MANE,03:40:41,00:05:14,447of 7194,424of 6528,35 to 39 yrs Male
1815,WAHID PATHAN,04:41:35,00:06:41,2842of 7194,2646of 6528,40 to 44 yrs Male
1816,RESHMA SHETTY,04:40:57,00:06:40,2803of 7194,190of 666,40 to 44 yrs Female
1820,PANKAJ SAINI,04:14:16,00:06:02,1590of 7194,1508of 6528,40 to 44 yrs Male
1823,AKSHAY KAPUR,04:26:55,00:06:20,2125of 7194,1997of 6528,40 to 44 yrs Male
1825,GURPREET PANNU,03:50:10,00:05:28,710of 7194,682of 6528,30 to 34 yrs Male
1826,ZUBER KHAN,03:27:20,00:04:55,236of 7194,229of 6528,50 to 54 yrs Male
1827,CHINMAY SENGUPTA,04:54:52,00:07:00,3547of 7194,3289of 6528,60 to 64 yrs Male
1828,SACHIN CHOUGULE,05:09:12,00:07:20,4259of 7194,3933of 6528,40 to 44 yrs Male
1829,SAGAR MANE,04:35:18,00:06:32,2543of 7194,2377of 6528,35 to 39 yrs Male
1831,GAUTAM SWAMINATHAN,05:37:06,00:08:00,5459of 7194,5003of 6528,30 to 34 yrs Male
1832,YOGESH DHATAVKAR,04:03:38,00:05:47,1214of 7194,1157of 6528,40 to 44 yrs Male
1834,RAVJI RANE,04:41:13,00:06:40,2826of 7194,2633of 6528,45 to 49 yrs Male
1835,ANIRBAN BANERJEE,06:27:07,00:09:11,6778of 7194,6156of 6528,30 to 34 yrs Male
1836,VARUN SAWANT,04:31:00,00:06:26,2347of 7194,2194of 6528,18 to 24 yrs Male
1838,ANURAG SHARMA,04:21:16,00:06:12,1883of 7194,1775of 6528,45 to 49 yrs Male
1839,VENKATARAMAN BHARATWAJ,05:43:57,00:08:10,5734of 7194,5246of 6528,55 to 59 yrs Male
1840,SANTOSH KUMAR,04:59:41,00:07:07,3815of 7194,3532of 6528,45 to 49 yrs Male
1841,VINAYAK HIREMATH,05:54:59,00:08:25,6101of 7194,5564of 6528,40 to 44 yrs Male
1842,AMOL VAIDYA,05:37:42,00:08:01,5483of 7194,5025of 6528,40 to 44 yrs Male
1843,SUDHIR KESHARWANI,05:10:59,00:07:23,4338of 7194,4005of 6528,40 to 44 yrs Male
1845,YOGESH ANAP,04:52:40,00:06:57,3447of 7194,3201of 6528,40 to 44 yrs Male
1846,MAHENDRAKUMAR BOHARA,04:31:09,00:06:26,2357of 7194,2204of 6528,40 to 44 yrs Male
1847,VIRENDRA KATOL,05:13:09,00:07:26,4430of 7194,4087of 6528,50 to 54 yrs Male
1848,MAHADEV NIRMAL,04:00:27,00:05:42,1094of 7194,1044of 6528,30 to 34 yrs Male
1849,ANIL MALIK,03:36:02,00:05:08,369of 7194,351of 6528,60 to 64 yrs Male
1850,MANISH INNA,05:55:13,00:08:26,6106of 7194,5569of 6528,45 to 49 yrs Male
1852,MUKESH VAIDYA,05:24:04,00:07:41,4911of 7194,4518of 6528,45 to 49 yrs Male
1853,YUSUF DEVASWALA,04:06:51,00:05:52,1317of 7194,1255of 6528,40 to 44 yrs Male
1854,VIJAY NEMADE,05:02:27,00:07:11,3955of 7194,3660of 6528,40 to 44 yrs Male
1856,SAGAR JOSHI,05:30:13,00:07:50,5198of 7194,4770of 6528,40 to 44 yrs Male
1858,RESHMA PHATARPEKAR,06:37:20,00:09:25,6923of 7194,633of 666,45 to 49 yrs Female
1859,PRANAV UPADHYAY,05:35:58,00:07:58,5409of 7194,4960of 6528,35 to 39 yrs Male
1862,RANJEET KOKANDE,05:24:13,00:07:42,4924of 7194,4530of 6528,45 to 49 yrs Male
1863,TANMAY KAMATH,06:14:13,00:08:53,6567of 7194,5963of 6528,30 to 34 yrs Male
1864,YOGESH HEMMADI,04:02:51,00:05:46,1181of 7194,1126of 6528,45 to 49 yrs Male
1865,BHAVIN SHAH,04:39:59,00:06:39,2755of 7194,2570of 6528,40 to 44 yrs Male
1868,MANISH KUMAR VASHISHTHA,06:02:34,00:08:36,6329of 7194,5760of 6528,50 to 54 yrs Male
1869,SHREYAS DIKSHIT,05:30:41,00:07:51,5217of 7194,4788of 6528,35 to 39 yrs Male
1871,PRADEEP LOMTE,05:08:06,00:07:19,4212of 7194,3889of 6528,45 to 49 yrs Male
1872,ROHAN ZAVERI,06:46:48,00:09:39,7028of 7194,6384of 6528,30 to 34 yrs Male
1874,PRAKASH PATANKAR,06:55:50,00:09:52,7118of 7194,6462of 6528,45 to 49 yrs Male
